TICKER,NAME,SERIES,SYMBOL,SLUG
VBL.NS,Varun Beverages Limited,EQ,VBL,vbl
VCL.NS,Vaxtex Cotfab Limited,EQ,VCL,vcl
VEDL.NS,Vedanta Limited,EQ,VEDL,vedl
VENKEYS.NS,Venky's (India) Limited,EQ,VENKEYS,venkeys
VENUSPIPES.NS,Venus Pipes & Tubes Limited,EQ,VENUSPIPES,venuspipes
VENUSREM.NS,Venus Remedies Limited,EQ,VENUSREM,venusrem
VERANDA.NS,Veranda Learning Solutions Limited,EQ,VERANDA,veranda
VERTOZ.NS,Vertoz Advertising Limited,EQ,VERTOZ,vertoz
VESUVIUS.NS,Vesuvius India Limited,EQ,VESUVIUS,vesuvius
VETO.NS,Veto Switchgears And Cables Limited,EQ,VETO,veto
VGUARD.NS,V-Guard Industries Limited,EQ,VGUARD,vguard
VHL.NS,Vardhman Holdings Limited,EQ,VHL,vhl
VICEROY.NS,Viceroy Hotels Limited,BZ,VICEROY,viceroy
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,EQ,VIDHIING,vidhiing
VIJAYA.NS,Vijaya Diagnostic Centre Limited,EQ,VIJAYA,vijaya
VIJIFIN.NS,Viji Finance Limited,EQ,VIJIFIN,vijifin
VIKASECO.NS,Vikas EcoTech Limited,EQ,VIKASECO,vikaseco
VIKASLIFE.NS,Vikas Lifecare Limited,EQ,VIKASLIFE,vikaslife
VIKASWSP.NS,Vikas WSP Limited,BZ,VIKASWSP,vikaswsp
VIMTALABS.NS,Vimta Labs Limited,EQ,VIMTALABS,vimtalabs
VINATIORGA.NS,Vinati Organics Limited,EQ,VINATIORGA,vinatiorga
VINDHYATEL.NS,Vindhya Telelinks Limited,EQ,VINDHYATEL,vindhyatel
VINEETLAB.NS,Vineet Laboratories Limited,EQ,VINEETLAB,vineetlab
VINNY.NS,Vinny Overseas Limited,BE,VINNY,vinny
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,EQ,VINYLINDIA,vinylindia
VIPCLOTHNG.NS,VIP Clothing Limited,EQ,VIPCLOTHNG,vipclothng
VIPIND.NS,VIP Industries Limited,EQ,VIPIND,vipind
VIPULLTD.NS,Vipul Limited,EQ,VIPULLTD,vipulltd
VISAKAIND.NS,Visaka Industries Limited,EQ,VISAKAIND,visakaind
VISASTEEL.NS,Visa Steel Limited,BE,VISASTEEL,visasteel
VISESHINFO.NS,Visesh Infotecnics Limited,EQ,VISESHINFO,viseshinfo
VISHAL.NS,Vishal Fabrics Limited,EQ,VISHAL,vishal
VISHNU.NS,Vishnu Chemicals Limited,EQ,VISHNU,vishnu
VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,EQ,VISHWARAJ,vishwaraj
VIVIDHA.NS,Visagar Polytex Limited,BE,VIVIDHA,vividha
VLSFINANCE.NS,VLS Finance Limited,EQ,VLSFINANCE,vlsfinance
VMART.NS,V-Mart Retail Limited,EQ,VMART,vmart
VOLTAMP.NS,Voltamp Transformers Limited,EQ,VOLTAMP,voltamp
VOLTAS.NS,Voltas Limited,EQ,VOLTAS,voltas
VRLLOG.NS,VRL Logistics Limited,EQ,VRLLOG,vrllog
VSSL.NS,Vardhman Special Steels Limited,EQ,VSSL,vssl
VSTIND.NS,VST Industries Limited,EQ,VSTIND,vstind
VSTTILLERS.NS,V.S.T Tillers Tractors Limited,EQ,VSTTILLERS,vsttillers
VTL.NS,Vardhman Textiles Limited,EQ,VTL,vtl
WABAG.NS,VA Tech Wabag Limited,EQ,WABAG,wabag
WALCHANNAG.NS,Walchandnagar Industries Limited,EQ,WALCHANNAG,walchannag
WANBURY.NS,Wanbury Limited,BE,WANBURY,wanbury
WATERBASE.NS,Waterbase Limited,EQ,WATERBASE,waterbase
WEALTH.NS,Wealth First Portfolio Managers Limited,EQ,WEALTH,wealth
WEBELSOLAR.NS,Websol Energy System Limited,EQ,WEBELSOLAR,webelsolar
WEIZMANIND.NS,Weizmann Limited,EQ,WEIZMANIND,weizmanind
WEL.NS,Wonder Electricals Limited,EQ,WEL,wel
WELCORP.NS,Welspun Corp Limited,EQ,WELCORP,welcorp
WELENT.NS,Welspun Enterprises Limited,EQ,WELENT,welent
WELINV.NS,Welspun Investments and Commercials Limited,EQ,WELINV,welinv
WELSPUNIND.NS,Welspun India Limited,EQ,WELSPUNIND,welspunind
WENDT.NS,Wendt (India) Limited,EQ,WENDT,wendt
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,EQ,WESTLIFE,westlife
WEWIN.NS,WE WIN LIMITED,EQ,WEWIN,wewin
WHEELS.NS,Wheels India Limited,EQ,WHEELS,wheels
WHIRLPOOL.NS,Whirlpool of India Limited,EQ,WHIRLPOOL,whirlpool
WILLAMAGOR.NS,Williamson Magor & Company Limited,EQ,WILLAMAGOR,willamagor
WINDLAS.NS,Windlas Biotech Limited,EQ,WINDLAS,windlas
WINDMACHIN.NS,Windsor Machines Limited,EQ,WINDMACHIN,windmachin
WINPRO.NS,WinPro Industries Limited,EQ,WINPRO,winpro
WIPL.NS,The Western India Plywoods Limited,BE,WIPL,wipl
WIPRO.NS,Wipro Limited,EQ,WIPRO,wipro
WOCKPHARMA.NS,Wockhardt Limited,EQ,WOCKPHARMA,wockpharma
WONDERLA.NS,Wonderla Holidays Limited,EQ,WONDERLA,wonderla
WORTH.NS,Worth Peripherals Limited,EQ,WORTH,worth
WSI.NS,W S Industries (I) Limited,EQ,WSI,wsi
WSTCSTPAPR.NS,West Coast Paper Mills Limited,EQ,WSTCSTPAPR,wstcstpapr
XCHANGING.NS,Xchanging Solutions Limited,EQ,XCHANGING,xchanging
XELPMOC.NS,Xelpmoc Design And Tech Limited,BE,XELPMOC,xelpmoc
XPROINDIA.NS,Xpro India Limited,EQ,XPROINDIA,xproindia
YAARI.NS,Yaari Digital Integrated Services Limited,EQ,YAARI,yaari
YESBANK.NS,Yes Bank Limited,EQ,YESBANK,yesbank
YUKEN.NS,Yuken India Limited,EQ,YUKEN,yuken
ZEEL.NS,Zee Entertainment Enterprises Limited,EQ,ZEEL,zeel
ZEELEARN.NS,Zee Learn Limited,EQ,ZEELEARN,zeelearn
ZEEMEDIA.NS,Zee Media Corporation Limited,EQ,ZEEMEDIA,zeemedia
ZENITHEXPO.NS,Zenith Exports Limited,BE,ZENITHEXPO,zenithexpo
ZENITHSTL.NS,Zenith Steel Pipes & Industries Limited,BE,ZENITHSTL,zenithstl
ZENSARTECH.NS,Zensar Technologies Limited,EQ,ZENSARTECH,zensartech
ZENTEC.NS,Zen Technologies Limited,EQ,ZENTEC,zentec
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,EQ,ZFCVINDIA,zfcvindia
ZIMLAB.NS,Zim Laboratories Limited,EQ,ZIMLAB,zimlab
ZODIAC.NS,Zodiac Energy Limited,BE,ZODIAC,zodiac
ZODIACLOTH.NS,Zodiac Clothing Company Limited,EQ,ZODIACLOTH,zodiacloth
ZOMATO.NS,Zomato Limited,EQ,ZOMATO,zomato
ZOTA.NS,Zota Health Care LImited,EQ,ZOTA,zota
ZUARI.NS,Zuari Agro Chemicals Limited,EQ,ZUARI,zuari
ZUARIIND.NS,ZUARI INDUSTRIES LIMITED,EQ,ZUARIIND,zuariind
ZYDUSLIFE.NS,Zydus Lifesciences Limited,EQ,ZYDUSLIFE,zyduslife
ZYDUSWELL.NS,Zydus Wellness Limited,EQ,ZYDUSWELL,zyduswell
